"GEO_ID","NAME","B19001C_001E","B19001C_001M","B19001C_002E","B19001C_002M","B19001C_003E","B19001C_003M","B19001C_004E","B19001C_004M","B19001C_005E","B19001C_005M","B19001C_006E","B19001C_006M","B19001C_007E","B19001C_007M","B19001C_008E","B19001C_008M","B19001C_009E","B19001C_009M","B19001C_010E","B19001C_010M","B19001C_011E","B19001C_011M","B19001C_012E","B19001C_012M","B19001C_013E","B19001C_013M","B19001C_014E","B19001C_014M","B19001C_015E","B19001C_015M","B19001C_016E","B19001C_016M","B19001C_017E","B19001C_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US27097","Morrison County, Minnesota","12","10","0","20","1","5","3","7","0","20","0","20","0","20","0","20","0","20","0","20","1","2","2","3","3","4","0","20","2","3","0","20","0","20",
"0500000US27099","Mower County, Minnesota","3","3","1","2","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","2","0","20","0","20","0","20","0","20",
"0500000US27101","Murray County, Minnesota","3","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","4","0","13","0","13","0","13","0","13",
"0500000US27103","Nicollet County, Minnesota","51","60","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","48","60","2","3","0","20","1","3","0","20","0","20","0","20",
"0500000US27105","Nobles County, Minnesota","90","78","0","17","0","17","19","32","0","17","1","2","0","17","0","17","3","6","0","17","1","2","23","37","0","17","1","2","0","17","42","63","0","17",
"0500000US27107","Norman County, Minnesota","20","11","1","2","0","13","3","5","0","13","0","13","0","13","1","2","0","13","1","2","0","13","7","6","3","4","1","2","0","13","3","4","0","13",
"0500000US27109","Olmsted County, Minnesota","74","48","0","22","0","22","6","9","13","15","0","22","14","20","0","22","0","22","0","22","0","22","5","7","33","43","3","4","0","22","0","22","0","22",
"0500000US27111","Otter Tail County, Minnesota","43","20","1","3","1","2","9","12","4","6","0","22","0","22","0","22","0","22","0","22","3","4","1","2","23","14","0","22","0","22","0","22","1","2",
"0500000US27113","Pennington County, Minnesota","24","23","0","15","0","15","0","15","0","15","0","15","4","6","5","6","0","15","0","15","4","7","0","15","11","18","0","15","0","15","0","15","0","15",
"0500000US27115","Pine County, Minnesota","163","39","18","15","25","20","9","7","12","13","15","13","19","18","2","3","0","17","0","17","16","9","9","6","18","13","8","10","10","13","2","3","0","17",
"0500000US27117","Pipestone County, Minnesota","35","19","1","1","4","7","9","10","13","18","0","13","0","13","0","13","0","13","0","13","0","13","1","3","3","5","3","3","0","13","0","13","1","2",
"0500000US27119","Polk County, Minnesota","146","56","29","27","0","20","0","20","0","20","3","7","0","20","5","8","0","20","0","20","14","17","1","3","2","3","90","53","1","2","1","3","0","20",
"0500000US27121","Pope County, Minnesota","18","12","0","15","0","15","0","15","0","15","7","7","0","15","0","15","0","15","0","15","1","2","0","15","6","8","0","15","2","2","2","4","0","15",
"0500000US27123","Ramsey County, Minnesota","1133","203","119","78","82","82","89","67","36","44","31","32","199","123","15","18","21","28","43","38","64","37","91","70","101","80","133","76","19","21","67","56","23","22",
"0500000US27125","Red Lake County, Minnesota","31","20","0","9","0","9","0","9","0","9","1","2","0","9","2","5","0","9","0","9","0","9","20","21","1","3","0","9","7","8","0","9","0","9",
"0500000US27127","Redwood County, Minnesota","227","38","27","11","3","5","21","13","26","26","22","17","12","8","5","6","15","15","6","6","11","7","17","8","24","10","12","9","5","5","14","13","7","8",
"0500000US27129","Renville County, Minnesota","48","25","1","2","14","22","5","8","0","15","1","2","4","6","1","2","8","6","4","6","0","15","1","2","5","7","1","3","1","2","2","3","0","15",
"0500000US27131","Rice County, Minnesota","51","43","2","4","0","22","0","22","0","22","25","27","1","6","0","22","0","22","0","22","6","13","0","22","0","22","12","18","5","8","0","22","0","22",
"0500000US27133","Rock County, Minnesota","4","4","4","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27135","Roseau County, Minnesota","5","5","0","15","2","2","0","15","1","3","0","15","0","15","0","15","0","15","0","15","0","15","2","3","0","15","0","15","0","15","0","15","0","15",
"0500000US27137","St. Louis County, Minnesota","1374","195","298","110","137","66","33","26","37","25","135","96","14","17","53","33","48","32","80","59","129","62","82","46","145","66","108","50","45","24","24","17","6","6",
"0500000US27139","Scott County, Minnesota","351","96","28","22","0","22","1","3","0","22","6","10","4","8","7","11","0","22","2","3","9","17","10","13","5","6","54","49","12","13","25","34","188","83",
"0500000US27141","Sherburne County, Minnesota","75","68","23","33","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","3","5","5","10","0","22","44","62",
"0500000US27143","Sibley County, Minnesota","12","9","1","2","3","4","0","15","0","15","0","15","0","15","0","15","2","4","0","15","0","15","5","7","0","15","0","15","0","15","0","15","1","2",
"0500000US27145","Stearns County, Minnesota","62","32","0","22","9","14","3","7","11","13","0","22","0","22","0","22","4","7","0","22","11","18","3","7","8","9","5","8","0","22","0","22","8","13",
"0500000US27147","Steele County, Minnesota","37","38","0","20","0","20","0","20","0","20","0","20","21","34","0","20","0","20","1","3","4","6","0","20","0","20","0","20","1","2","0","20","10","13",
"0500000US27149","Stevens County, Minnesota","32","30","10","14","9","17","8","14","0","13","0","13","3","7","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","3","0","13","0","13",
"0500000US27151","Swift County, Minnesota","4","7","0","13","0","13","0","13","0","13","0","13","1","3","0","13","0","13","0","13","0","13","2","4","1","3","0","13","0","13","0","13","0","13",
"0500000US27153","Todd County, Minnesota","17","13","0","17","2","3","0","17","0","17","0","17","0","17","0","17","7","10","0","17","4","7","4","5","0","17","0","17","0","17","0","17","0","17",
"0500000US27155","Traverse County, Minnesota","45","13","0","9","0","9","2","3","0","9","0","9","0","9","0","9","0","9","22","14","0","9","9","9","4","4","5","7","0","9","3","4","0","9",
"0500000US27157","Wabasha County, Minnesota","14","12","8","10","0","17","0","17","0","17","0","17","5","8","0","17","0","17","1","2","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27159","Wadena County, Minnesota","10","13","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","8","12","0","15","0","15","0","15","0","15","0","15","0","15","2","4",
"0500000US27161","Waseca County, Minnesota","16","14","0","15","0","15","0","15","0","15","16","14","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27163","Washington County, Minnesota","213","89","0","22","8","10","0","22","6","11","0","22","0","22","0","22","0","22","0","22","15","18","44","49","63","48","0","22","12","18","13","14","52","45",
"0500000US27165","Watonwan County, Minnesota","7","11","7","11","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27167","Wilkin County, Minnesota","21","25","0","13","18","25","0","13","0","13","0","13","0","13","0","13","2","3","0","13","0","13","0","13","1","2","0","13","0","13","0","13","0","13",
"0500000US27169","Winona County, Minnesota","43","44","0","20","0","20","0","20","0","20","0","20","0","20","0","20","29","38","3","3","10","15","0","20","0","20","0","20","0","20","0","20","1","3",
"0500000US27171","Wright County, Minnesota","136","101","11","21","0","22","23","17","0","22","4","6","0","22","49","83","0","22","0","22","0","22","0","22","34","41","14","23","0","22","0","22","1","3",
"0500000US27173","Yellow Medicine County, Minnesota","128","28","12","14","6","11","2","4","0","13","0","13","9","13","6","7","0","13","0","13","5","6","13","16","22","12","34","27","2","3","12","8","5","6",
"0500000US28001","Adams County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28003","Alcorn County, Mississippi","17","24","11","21","0","30","0","30","6","10","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28005","Amite County, Mississippi","18","21","0","22","16","20","2","5","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28007","Attala County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28009","Benton County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28011","Bolivar County, Mississippi","1","6","0","30","1","6","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28013","Calhoun County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28015","Carroll County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28017","Chickasaw County, Mississippi","4","9","0","22","0","22","0","22","0","22","4","9","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28019","Choctaw County, Mississippi","13","10","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","13","10","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28021","Claiborne County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28023","Clarke County, Mississippi","7","14","7","14","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28025","Clay County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28027","Coahoma County, Mississippi","66","55","13","20","0","26","0","26","11","17","0","26","0","26","0","26","0","26","0","26","0","26","0","26","42","51","0","26","0","26","0","26","0","26",
"0500000US28029","Copiah County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28031","Covington County, Mississippi","165","175","0","22","165","175","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28033","DeSoto County, Mississippi","97","60","0","33","0","33","0","33","23","36","0","33","0","33","0","33","29","34","0","33","17","17","0","33","0","33","14","21","14","27","0","33","0","33",
"0500000US28035","Forrest County, Mississippi","24","29","0","33","0","33","0","33","0","33","0","33","0","33","4","8","0","33","0","33","0","33","10","17","0","33","0","33","0","33","0","33","10","21",
"0500000US28037","Franklin County, Mississippi","10","18","0","20","0","20","0","20","0","20","10","18","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28039","George County, Mississippi","9","14","2","7","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","7","12","0","26","0","26","0","26",
"0500000US28041","Greene County, Mississippi","66","94","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","66","94","0","22","0","22","0","22",
"0500000US28043","Grenada County, Mississippi","9","18","0","26","7","17","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","2","4","0","26","0","26","0","26","0","26",
"0500000US28045","Hancock County, Mississippi","107","66","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","40","41","25","29","0","30","0","30","42","48","0","30","0","30","0","30",
"0500000US28047","Harrison County, Mississippi","247","102","0","33","7","11","2","5","0","33","0","33","6","10","30","35","0","33","89","74","57","47","16","17","20","23","11","12","4","8","0","33","5","8",
"0500000US28049","Hinds County, Mississippi","130","91","0","33","6","9","3","4","24","22","0","33","8","14","0","33","0","33","66","86","8","12","0","33","0","33","4","6","0","33","11","14","0","33",
"0500000US28051","Holmes County, Mississippi","10","11","0","22","6","9","0","22","4","6","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28053","Humphreys County, Mississippi","7","10","0","20","0","20","0","20","7","10","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28055","Issaquena County, Mississippi","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"0500000US28057","Itawamba County, Mississippi","6","8","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","2","5","0","26","0","26","4","6","0","26","0","26",
"0500000US28059","Jackson County, Mississippi","169","105","3","5","16","25","6","10","30","44","69","88","0","33","0","33","1","5","0","33","3","5","8","13","13","20","12","19","0","33","5","7","3","5",
"0500000US28061","Jasper County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28063","Jefferson County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28065","Jefferson Davis County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28067","Jones County, Mississippi","147","89","55","69","0","33","0","33","9","14","6","14","0","33","8","14","0","33","0","33","0","33","22","32","39","64","8","14","0","33","0","33","0","33",
"0500000US28069","Kemper County, Mississippi","92","45","16","37","0","20","9","17","0","20","29","38","0","20","0","20","0","20","0","20","0","20","0","20","7","14","31","29","0","20","0","20","0","20",
"0500000US28071","Lafayette County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28073","Lamar County, Mississippi","32","29","22","27","0","33","0","33","0","33","0","33","0","33","0","33","0","33","2","5","0","33","8","13","0","33","0","33","0","33","0","33","0","33",
"0500000US28075","Lauderdale County, Mississippi","93","74","0","33","0","33","0","33","0","33","35","55","0","33","0","33","0","33","0","33","44","43","0","33","0","33","12","20","2","5","0","33","0","33",
"0500000US28077","Lawrence County, Mississippi","27","20","0","22","0","22","0","22","0","22","0","22","21","24","0","22","0","22","0","22","4","7","0","22","0","22","0","22","0","22","2","3","0","22",
"0500000US28079","Leake County, Mississippi","324","68","31","36","17","22","0","26","12","17","16","21","46","40","0","26","0","26","24","27","46","45","69","55","18","29","0","26","29","31","0","26","16","24",
"0500000US28081","Lee County, Mississippi","33","41","25","38","0","33","0","33","0","33","0","33","0","33","0","33","0","33","8","13","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28083","Leflore County, Mississippi","7","10","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","7","10","0","26","0","26","0","26","0","26",
"0500000US28085","Lincoln County, Mississippi","2","10","0","30","0","30","0","30","0","30","0","30","0","30","0","30","2","10","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28087","Lowndes County, Mississippi","27","29","0","33","10","15","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","16","21","0","33","0","33","0","33","1","3","0","33",
"0500000US28089","Madison County, Mississippi","55","48","0","33","0","33","0","33","0","33","0","33","0","33","30","40","0","33","0","33","0","33","0","33","12","18","0","33","0","33","0","33","13","21",
"0500000US28091","Marion County, Mississippi","32","32","0","26","0","26","0","26","0","26","0","26","32","32","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28093","Marshall County, Mississippi","69","74","0","30","0","30","0","30","0","30","48","67","0","30","0","30","0","30","0","30","0","30","21","33","0","30","0","30","0","30","0","30","0","30",
"0500000US28095","Monroe County, Mississippi","3","6","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","3","6","0","30","0","30","0","30","0","30",
"0500000US28097","Montgomery County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28099","Neshoba County, Mississippi","1201","153","137","84","42","44","96","86","70","76","36","58","57","42","53","43","15","26","52","55","106","74","224","111","116","83","116","85","8","14","51","55","22","35",
"0500000US28101","Newton County, Mississippi","253","57","25","57","27","34","0","26","0","26","102","116","20","34","0","26","0","26","31","49","0","26","31","53","0","26","0","26","17","26","0","26","0","26",
"0500000US28103","Noxubee County, Mississippi","4","10","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","4","10","0","22","0","22","0","22","0","22","0","22",
